column,method_code,method,problem_score,low_signal_z,stripe_z,neighbor_z,texture_z,surface_jitter_z
1284,0,keep/sharp,0.560337,0.677203,0.748483,0.000000,0.971683,0.000000
1285,0,keep/sharp,0.556220,0.762199,2.190447,0.872258,0.369002,0.000000
1286,0,keep/sharp,0.545213,0.521968,1.736544,0.314074,0.224215,0.000000
1287,0,keep/sharp,0.557739,0.046311,1.121398,0.520437,0.115511,0.024529
1288,0,keep/sharp,0.513420,0.199747,0.746118,0.000000,0.228180,1.336717
1289,0,keep/sharp,0.396882,0.115740,0.396002,0.000000,0.130999,0.000000
1290,0,keep/sharp,0.349817,0.174590,0.866300,0.119695,0.171434,0.000000
1291,0,keep/sharp,0.297037,0.000000,0.120352,0.682576,0.294797,0.374034
1292,0,keep/sharp,0.280256,0.000000,0.888900,0.000000,0.420060,0.042921
1293,0,keep/sharp,0.327459,0.000000,1.049664,0.618493,0.000000,0.000000
1294,0,keep/sharp,0.288420,0.099562,0.239244,0.000000,0.146802,0.000000
1295,0,keep/sharp,0.326501,0.000000,0.845708,0.000000,0.048357,0.000000
1296,0,keep/sharp,0.378746,0.111515,1.068315,0.619240,0.000000,0.055184
1297,0,keep/sharp,0.370516,0.000000,0.010465,0.373435,0.076355,0.000000
1298,0,keep/sharp,0.399249,0.000000,0.307295,1.634676,0.443584,0.000000
1299,0,keep/sharp,0.445785,0.199192,1.717604,0.370009,0.127569,0.098110
1300,0,keep/sharp,0.398377,0.363247,0.658627,0.213265,0.206466,0.380168
1301,0,keep/sharp,0.434720,0.147466,0.724550,0.000000,0.449405,0.000000
1302,0,keep/sharp,0.408976,0.217796,1.541276,0.000000,0.403706,0.042923
1303,0,keep/sharp,0.328429,0.000000,0.554098,0.000000,0.000000,0.000000
1304,0,keep/sharp,0.412179,0.006868,0.158520,1.171271,0.333989,0.000000
1305,0,keep/sharp,0.454825,0.000000,0.615352,0.623426,0.000000,0.000000
1306,0,keep/sharp,0.444820,0.000000,0.350584,0.000000,0.177677,0.000000
1307,0,keep/sharp,0.484568,0.000000,1.842767,1.464465,0.805500,0.000000
1308,0,keep/sharp,0.460533,0.284425,1.494195,0.000000,0.606495,0.000000
1309,0,keep/sharp,0.486781,0.371020,1.234036,0.000000,0.248556,0.000000
1310,0,keep/sharp,0.496778,0.145717,0.995008,0.361239,0.084117,0.165557
1311,0,keep/sharp,0.360671,0.000000,0.501651,0.108582,0.010922,0.000000
1312,0,keep/sharp,0.296321,0.000000,0.721522,1.000836,0.564940,0.000000
1313,0,keep/sharp,0.349317,0.000000,0.576750,0.068456,0.000000,0.122635
1314,0,keep/sharp,0.330914,0.000000,0.120489,0.000000,0.000000,0.000000
1315,0,keep/sharp,0.409936,0.000000,0.097757,0.638874,0.000000,0.000000
1316,0,keep/sharp,0.463576,0.000000,1.060843,1.652242,1.685862,0.000000
1317,0,keep/sharp,0.550036,0.000000,0.637809,0.417835,0.262852,0.000000
1318,0,keep/sharp,0.630716,0.000000,1.177896,1.605862,0.128579,0.000000
1319,0,keep/sharp,0.694587,0.000000,0.076688,2.749190,1.901491,0.607040
1320,0,keep/sharp,0.670120,0.000000,0.295198,2.172904,1.603569,0.864575
1321,0,keep/sharp,0.683531,0.000000,0.327713,2.070936,0.374277,0.000000
1322,0,keep/sharp,0.600826,0.000000,0.589238,1.480237,0.913627,0.000000
1323,0,keep/sharp,0.596100,0.000000,1.127656,0.668611,1.654334,0.564118
1324,0,keep/sharp,0.581943,0.000000,0.475832,0.714194,0.669909,0.600907
1325,0,keep/sharp,0.577054,0.000000,0.303003,0.157903,0.218850,0.000000
1326,0,keep/sharp,0.587663,0.000000,0.671704,1.718904,2.194656,0.085847
1327,0,keep/sharp,0.556050,0.000000,0.258666,1.589093,2.042118,0.625434
1328,0,keep/sharp,0.574432,0.000000,0.153495,1.511195,1.176965,0.932024
1329,0,keep/sharp,0.572890,0.000000,0.281700,2.182035,1.040365,0.000000
1330,0,keep/sharp,0.556326,0.000000,0.710044,0.320278,1.762730,0.000000
1331,0,keep/sharp,0.614846,0.000000,0.552975,1.092301,1.084741,0.036790
1332,0,keep/sharp,0.565334,0.000000,0.107419,0.440894,0.115369,0.000000
1333,0,keep/sharp,0.515079,0.000000,1.524915,1.141746,0.044063,0.177819
1334,0,keep/sharp,0.603236,0.000000,1.519542,2.168843,1.396274,0.000000
1335,0,keep/sharp,0.656848,0.015034,0.187099,0.615241,0.195296,0.000000
1336,0,keep/sharp,0.685606,0.001253,0.880977,0.000000,0.557929,0.000000
1337,0,keep/sharp,0.641010,0.000000,1.716031,1.999142,1.013906,0.515064
1338,0,keep/sharp,0.508754,0.000000,1.036862,1.440459,2.032535,0.735808
1339,0,keep/sharp,0.565700,0.000000,0.106923,0.724222,0.865937,0.981076
1340,0,keep/sharp,0.576381,0.000000,1.012612,0.000000,0.159286,1.857912
1341,0,keep/sharp,0.500427,0.000000,0.389260,0.069639,0.449765,0.000000
1342,0,keep/sharp,0.448263,0.000000,1.365993,0.253379,1.172668,0.000000
1343,0,keep/sharp,0.458845,0.000000,0.174493,1.023758,1.132311,0.000000
1344,0,keep/sharp,0.448494,0.000000,1.442584,0.277124,0.661286,0.000000
1345,0,keep/sharp,0.443729,0.000000,1.377750,0.275168,0.551954,0.000000
1346,0,keep/sharp,0.387682,0.000000,1.010283,0.046692,0.800472,0.000000
1347,0,keep/sharp,0.386035,0.000000,0.222580,1.150516,0.261256,0.000000
1348,0,keep/sharp,0.335969,0.000000,0.258962,0.262361,0.155065,0.000000
1349,0,keep/sharp,0.284577,0.000000,0.240391,0.124105,0.565237,1.158898
1350,0,keep/sharp,0.260337,0.224979,0.740689,0.000000,0.887950,0.000000
1351,0,keep/sharp,0.247653,0.000000,0.693304,0.000000,0.184470,0.000000
1352,0,keep/sharp,0.276858,0.217702,0.343661,0.000000,0.160205,0.061318
1353,0,keep/sharp,0.256607,0.000000,0.476755,0.148995,0.577200,0.000000
1354,0,keep/sharp,0.260014,0.168342,0.577437,0.000000,0.229149,0.153294
1355,0,keep/sharp,0.245435,0.000000,0.757549,0.419205,0.283136,0.000000
1356,0,keep/sharp,0.245528,0.000000,0.187470,0.000000,0.154401,0.183953
1357,0,keep/sharp,0.251722,0.240321,0.628020,0.000000,1.293429,0.110372
1358,0,keep/sharp,0.267098,0.000000,0.279138,0.000000,0.232755,0.410827
1359,0,keep/sharp,0.248586,0.000000,0.316387,0.000000,0.639813,0.398564
1360,0,keep/sharp,0.333581,0.415529,0.334575,0.000000,0.361351,0.429223
1361,0,keep/sharp,0.296674,0.263816,0.679464,0.000000,0.378504,0.741940
1362,0,keep/sharp,0.317161,0.183201,0.376829,0.000000,0.208674,0.692885
1363,0,keep/sharp,0.332991,0.837717,1.030154,0.000000,0.521825,0.950418
1364,0,keep/sharp,0.340425,0.216153,0.074778,0.058651,0.568616,0.000000
1365,0,keep/sharp,0.312853,0.000000,0.612203,0.000000,0.738580,0.000000
1366,0,keep/sharp,0.313947,0.000000,0.574481,0.493093,0.158579,0.000000
1367,0,keep/sharp,0.246968,0.000000,1.046645,0.000000,0.173171,0.000000
1368,0,keep/sharp,0.248909,0.148872,0.321931,0.000000,0.244238,0.110372
1369,0,keep/sharp,0.271881,0.347023,0.096108,0.000000,0.593231,0.680624
1370,0,keep/sharp,0.334908,0.293229,0.158931,0.000000,0.446322,0.423091
1371,0,keep/sharp,0.367887,0.231217,0.098508,0.000000,0.314858,0.901365
1372,0,keep/sharp,0.381341,0.048976,0.827143,0.000000,0.156662,2.986149
1373,0,keep/sharp,0.416457,0.000000,0.829985,0.000000,0.745777,12.416740
1374,0,keep/sharp,0.448439,0.065943,0.389356,0.000000,0.296770,11.852622
1375,0,keep/sharp,0.489286,0.354670,0.407089,0.000000,0.340549,0.000000
1376,0,keep/sharp,0.489928,0.574259,0.703501,0.000000,0.450814,0.809389
1377,0,keep/sharp,0.421704,0.238058,0.759033,0.000000,0.593050,1.158896
1378,0,keep/sharp,0.366949,0.000000,0.524712,0.068966,0.413044,4.825666
1379,0,keep/sharp,0.390199,0.137230,1.140023,0.000000,0.174361,0.564120
1380,0,keep/sharp,0.377594,0.084519,0.470946,0.000000,0.503916,0.748069
1381,0,keep/sharp,0.375018,0.014762,0.216271,0.056770,0.086973,1.968282
1382,0,keep/sharp,0.342671,0.304104,0.771959,0.000000,0.213774,1.600379
1383,0,keep/sharp,0.303386,0.514819,0.417425,0.000000,0.311923,1.508403
1384,0,keep/sharp,0.298142,0.233141,0.640681,0.000000,0.349443,2.146103
1385,0,keep/sharp,0.338911,0.000000,0.190473,0.000000,0.693851,1.998939
1386,0,keep/sharp,0.311505,0.223657,0.187204,0.000000,0.363167,0.000000
1387,0,keep/sharp,0.308688,0.022597,0.191760,0.000000,0.156829,2.949358
1388,0,keep/sharp,0.303700,0.155014,0.985282,0.141085,0.070456,1.735279
1389,0,keep/sharp,0.380429,0.000000,0.337013,0.000000,0.951143,0.515068
1390,0,keep/sharp,0.414529,0.037223,0.474240,0.417087,0.486366,1.373505
1391,0,keep/sharp,0.397604,0.000000,0.082388,0.000000,0.098463,6.910452
1392,0,keep/sharp,0.377361,0.213584,1.690106,0.000000,0.299267,3.108786
1393,0,keep/sharp,0.353753,0.000000,0.675473,0.000000,0.219349,3.433767
1394,0,keep/sharp,0.331007,0.000000,0.010000,0.000000,0.730334,0.466009
1395,0,keep/sharp,0.398750,0.112344,0.634749,0.000000,0.267801,1.477746
1396,0,keep/sharp,0.366966,0.000000,0.065047,0.000000,0.337889,0.367903
1397,0,keep/sharp,0.408598,0.147915,0.358502,0.000000,0.283661,0.564118
1398,0,keep/sharp,0.450881,0.000000,0.927098,0.734612,0.067249,11.276243
1399,0,keep/sharp,0.457890,0.168585,1.238284,0.000000,0.184740,2.005074
1400,0,keep/sharp,0.511536,0.132787,1.219961,0.000000,0.347258,4.782745
1401,0,keep/sharp,0.543324,0.022613,0.307749,0.000000,0.753909,4.347395
1402,0,keep/sharp,0.476459,0.000000,0.640204,0.000000,0.028778,3.672904
1403,0,keep/sharp,0.438384,0.000000,0.798606,0.149556,0.002660,3.476691
1404,0,keep/sharp,0.383864,0.000000,0.682835,0.000000,0.318390,3.807802
1405,0,keep/sharp,0.449996,0.000000,0.546743,0.408878,0.558690,1.250872
1406,0,keep/sharp,0.471553,0.000000,0.605491,0.173886,0.000000,1.287664
1407,0,keep/sharp,0.502619,0.000000,0.846538,0.000000,0.011852,1.066921
1408,0,keep/sharp,0.574155,0.000000,1.709664,0.939182,0.528030,1.459354
1409,0,keep/sharp,0.531892,0.000000,1.245233,0.000000,0.188273,2.556930
1410,0,keep/sharp,0.510601,0.000000,1.619693,0.149519,0.043773,2.636644
1411,0,keep/sharp,0.481569,0.000000,2.883230,0.000000,0.130422,0.631569
1412,0,keep/sharp,0.390745,0.000000,0.118968,0.070063,0.039295,0.723544
1413,0,keep/sharp,0.356270,0.010045,0.149969,0.000000,0.233593,1.275399
1414,0,keep/sharp,0.284232,0.000000,0.271877,0.066114,0.034176,0.220743
1415,0,keep/sharp,0.204062,0.000000,0.725933,0.000000,0.004133,0.233007
1416,0,keep/sharp,0.247840,0.000000,0.246938,0.000000,1.821523,0.000000
1417,0,keep/sharp,0.308139,0.000000,0.170408,0.268379,0.466258,0.000000
1418,0,keep/sharp,0.350711,0.000000,0.093394,0.992813,0.245421,2.060261
1419,0,keep/sharp,0.337909,0.089850,0.762248,0.000000,0.201451,2.244211
1420,0,keep/sharp,0.398264,0.000000,0.077013,0.646747,1.772287,3.691298
1421,0,keep/sharp,0.482485,0.000000,0.656940,0.000000,0.220924,3.636112
1422,0,keep/sharp,0.450019,0.000000,0.005026,0.000000,0.133487,2.599849
1423,0,keep/sharp,0.422019,0.256368,1.406383,0.000000,0.280478,3.421503
1424,0,keep/sharp,0.402610,0.000000,1.789854,0.078061,0.642610,2.164500
1425,0,keep/sharp,0.413210,0.000000,0.259754,0.000000,0.000000,1.440954
1426,0,keep/sharp,0.410967,0.000000,0.414592,0.000000,0.000000,1.502271
1427,0,keep/sharp,0.388643,0.000000,0.774755,0.449141,0.717478,0.049053
1428,0,keep/sharp,0.335809,0.000000,1.246205,0.217563,0.433166,0.000000
1429,0,keep/sharp,0.319962,0.000000,0.384788,0.000000,0.071670,0.079712
1430,0,keep/sharp,0.344467,0.000000,1.724821,0.000000,0.022865,0.478276
1431,0,keep/sharp,0.310825,0.000000,0.380241,0.497677,1.086894,0.594775
1432,0,keep/sharp,0.309731,0.000000,0.000000,0.046081,0.183336,0.190086
1433,0,keep/sharp,0.343892,0.000000,0.972630,0.252570,0.000000,0.361774
1434,0,keep/sharp,0.338399,0.000000,0.291045,0.442315,0.037601,0.000000
1435,0,keep/sharp,0.314281,0.000000,0.995017,0.000000,1.187138,0.551856
1436,0,keep/sharp,0.337670,0.000000,0.724837,0.408853,0.469591,0.000000
1437,0,keep/sharp,0.308990,0.000000,0.926611,1.012122,0.108196,0.000000
1438,0,keep/sharp,0.301025,0.000000,0.705505,0.000000,0.000000,0.000000
1439,0,keep/sharp,0.251432,0.000000,0.172358,0.094580,1.092722,0.000000
1440,0,keep/sharp,0.247907,0.000000,0.255092,0.321785,0.204517,0.000000
1441,0,keep/sharp,0.268170,0.000000,0.386845,0.000000,0.136385,0.000000
1442,0,keep/sharp,0.262120,0.000000,0.246414,0.249854,0.000000,0.000000
1443,0,keep/sharp,0.268985,0.000000,0.767399,0.000473,0.902696,0.000000
1444,0,keep/sharp,0.316605,0.000000,1.965443,0.000000,0.462126,0.000000
1445,0,keep/sharp,0.372787,0.000000,0.564642,0.000000,0.010943,0.000000
1446,0,keep/sharp,0.417841,0.000000,0.013483,0.621782,0.937085,0.000000
1447,0,keep/sharp,0.380261,0.000000,1.378932,0.313949,0.093486,0.000000
1448,0,keep/sharp,0.359646,0.000000,0.909730,0.858966,0.488064,0.000000
1449,0,keep/sharp,0.403041,0.000000,0.575888,0.998655,0.404208,0.000000
1450,0,keep/sharp,0.423034,0.000000,0.183878,0.003962,0.211594,0.000000
1451,0,keep/sharp,0.400531,0.000000,0.166958,1.784855,0.633448,0.000000
1452,0,keep/sharp,0.408434,0.000000,1.001600,0.770989,0.000000,0.000000
1453,0,keep/sharp,0.359738,0.000000,0.925785,0.458472,0.045995,0.000000
1454,0,keep/sharp,0.428536,0.000000,1.061935,0.000000,0.175281,0.000000
1455,0,keep/sharp,0.402154,0.000000,0.812686,0.854269,1.208354,0.000000
1456,0,keep/sharp,0.413581,0.000000,0.027255,0.422731,0.036763,0.000000
1457,0,keep/sharp,0.362971,0.059346,1.724680,0.000000,0.103342,0.000000
1458,0,keep/sharp,0.351918,0.000000,1.014963,0.000000,0.007385,0.404695
1459,0,keep/sharp,0.298997,0.000000,0.723093,0.454050,1.967152,0.000000
1460,0,keep/sharp,0.351327,0.000000,0.085122,0.000000,0.105959,0.000000
1461,0,keep/sharp,0.322505,0.000000,0.880203,0.000000,0.000000,0.000000
1462,0,keep/sharp,0.335555,0.000000,0.420302,0.000000,0.701123,0.000000
1463,0,keep/sharp,0.284912,0.000000,0.544249,0.801187,1.059949,0.000000
1464,0,keep/sharp,0.381327,0.000000,0.996486,0.000000,0.441362,0.024527
1465,0,keep/sharp,0.359569,0.000000,1.249304,0.000000,0.331865,0.000000
1466,0,keep/sharp,0.341153,0.000000,0.528062,0.190492,0.000000,0.000000
1467,0,keep/sharp,0.298109,0.000000,1.947554,0.000000,0.918923,0.000000
1468,0,keep/sharp,0.269116,0.099817,0.215491,0.000000,0.198370,0.000000
1469,0,keep/sharp,0.269122,0.000000,0.196301,0.000000,0.205563,0.000000
1470,0,keep/sharp,0.246402,0.000000,0.522591,0.000000,0.073820,0.000000
1471,0,keep/sharp,0.161198,0.000000,0.023554,0.000000,1.273744,0.000000
1472,0,keep/sharp,0.179020,0.000000,0.207084,0.798733,1.335405,0.539591
1473,0,keep/sharp,0.197502,0.000000,0.104041,0.000000,0.091223,0.067451
1474,0,keep/sharp,0.218754,0.000000,0.351604,0.039043,0.000000,0.000000
1475,0,keep/sharp,0.266946,0.000000,0.283784,0.176266,0.977690,0.024527
1476,0,keep/sharp,0.350016,0.000000,0.581386,0.000000,0.000174,0.692885
1477,0,keep/sharp,0.393575,0.000000,0.431601,0.623875,0.404799,0.000000
1478,0,keep/sharp,0.429380,0.000000,0.956245,0.865158,0.000000,0.214609
1479,0,keep/sharp,0.438929,0.000000,1.593672,1.418222,1.688223,0.000000
1480,0,keep/sharp,0.451964,0.000000,1.037586,0.000000,0.248571,0.000000
1481,0,keep/sharp,0.437716,0.000000,1.187825,0.000000,0.000000,0.000000
1482,0,keep/sharp,0.400533,0.000000,0.912600,0.000000,0.243615,0.000000
1483,0,keep/sharp,0.323584,0.000000,0.528185,0.187677,0.842653,0.000000
1484,0,keep/sharp,0.352781,0.000000,0.398033,0.043154,0.308582,0.999470
1485,0,keep/sharp,0.371098,0.000000,0.736807,0.000000,0.073415,0.000000
1486,0,keep/sharp,0.351153,0.000000,1.272421,0.324775,0.034058,0.000000
1487,0,keep/sharp,0.338348,0.000000,1.283035,0.277685,0.808556,0.000000
1488,0,keep/sharp,0.421366,0.000000,1.340983,0.317923,0.090002,0.000000
1489,0,keep/sharp,0.418591,0.000000,0.081909,0.361401,0.563529,0.000000
1490,0,keep/sharp,0.374125,0.000000,0.612748,0.000000,0.221314,0.000000
1491,0,keep/sharp,0.320944,0.000000,1.134686,0.159186,0.118648,8.320749
1492,0,keep/sharp,0.280401,0.000000,0.183471,0.000000,0.183678,2.777671
1493,0,keep/sharp,0.270241,0.000000,0.245050,0.208095,0.308165,0.000000
1494,0,keep/sharp,0.283962,0.000000,0.557681,0.000000,0.089209,0.000000
1495,0,keep/sharp,0.209983,0.000000,0.675081,0.000000,0.000000,0.067449
1496,0,keep/sharp,0.239949,0.000000,0.078462,0.000000,0.642364,0.000000
1497,0,keep/sharp,0.313563,0.000000,0.143095,1.099763,0.001550,0.521197
1498,0,keep/sharp,0.296869,0.000000,0.909081,0.000000,0.011234,0.000000
1499,0,keep/sharp,0.274033,0.000000,1.267038,0.000000,0.269355,0.049055
1500,0,keep/sharp,0.272365,0.000000,1.763498,0.182993,0.725707,0.000000
1501,0,keep/sharp,0.266091,0.000000,0.085374,0.000000,0.202672,0.318850
1502,0,keep/sharp,0.268478,0.000000,0.072388,0.000000,0.000000,0.607042
1503,0,keep/sharp,0.221551,0.000000,0.147005,0.000000,0.235163,0.318850
1504,0,keep/sharp,0.169762,0.000000,0.432841,0.000000,0.995271,0.300454
1505,0,keep/sharp,0.199899,0.000000,0.789957,0.000000,0.340648,0.282060
1506,0,keep/sharp,0.255175,0.000000,0.214973,0.000000,0.270240,0.000000
1507,0,keep/sharp,0.269816,0.000000,0.962747,0.000000,0.032149,0.183953
1508,0,keep/sharp,0.276403,0.000000,0.585011,0.314983,0.225282,0.000000
1509,0,keep/sharp,0.265550,0.000000,0.123699,1.058503,1.345509,0.141029
1510,0,keep/sharp,0.307541,0.000000,0.620058,0.000000,0.000000,0.000000
1511,0,keep/sharp,0.296152,0.000000,0.613396,0.363120,0.255041,0.282060
1512,0,keep/sharp,0.276281,0.000000,0.253419,0.000000,1.211140,0.000000
1513,0,keep/sharp,0.335250,0.000000,0.675267,0.114861,1.320023,0.000000
1514,0,keep/sharp,0.375471,0.000000,0.143993,0.818241,0.059440,0.000000
1515,0,keep/sharp,0.491422,0.000000,0.143365,0.366471,0.112662,0.000000
1516,0,keep/sharp,0.488240,0.000000,2.750047,0.000000,0.000000,0.000000
1517,0,keep/sharp,0.459746,0.000000,0.688849,0.018525,1.431934,1.686226
1518,0,keep/sharp,0.483823,0.000000,2.565118,0.736468,0.255178,2.771537
1519,0,keep/sharp,0.487978,0.000000,0.650381,0.000000,0.000000,0.000000
1520,0,keep/sharp,0.434989,0.000000,0.571794,0.074062,0.000000,0.000000
1521,0,keep/sharp,0.372840,0.000000,0.329636,1.355161,0.000000,0.000000
1522,0,keep/sharp,0.311274,0.000000,0.458025,0.116730,0.000000,0.000000
1523,0,keep/sharp,0.319726,0.000000,0.936022,0.622616,0.193198,0.625438
1524,0,keep/sharp,0.334754,0.000000,0.102144,0.000000,0.000000,0.141031
1525,0,keep/sharp,0.289110,0.000000,0.686487,1.060982,2.015486,0.147160
1526,0,keep/sharp,0.327323,0.000000,0.130562,0.920121,0.148996,0.000000
1527,0,keep/sharp,0.285885,0.000000,0.215732,0.743407,0.569350,0.000000
1528,0,keep/sharp,0.302341,0.000000,0.155386,0.000000,0.049787,0.533458
1529,0,keep/sharp,0.208060,0.000000,0.377939,0.724920,1.308182,0.030659
1530,0,keep/sharp,0.212218,0.000000,0.379159,0.203934,0.000000,0.582514
1531,0,keep/sharp,0.206946,0.000000,0.404275,0.000000,0.187101,0.122635
1532,0,keep/sharp,0.236161,0.000000,0.114440,0.000000,0.000000,0.000000
1533,0,keep/sharp,0.199111,0.000000,0.465473,0.213265,0.822271,0.000000
1534,0,keep/sharp,0.227375,0.000000,0.629650,0.150615,0.097918,0.435352
1535,0,keep/sharp,0.275493,0.000000,0.864528,0.000000,0.144316,0.000000
1536,0,keep/sharp,0.279109,0.000000,0.510608,0.000000,0.146012,0.000000
1537,0,keep/sharp,0.246128,0.000000,1.175855,0.000000,0.207169,0.000000
1538,0,keep/sharp,0.253948,0.000000,1.142231,0.495011,0.231185,0.000000
1539,0,keep/sharp,0.258303,0.000000,0.191069,0.000000,0.012995,0.000000
1540,0,keep/sharp,0.261210,0.000000,0.179017,0.000000,0.029339,0.000000
1541,0,keep/sharp,0.243475,0.000000,0.716948,0.393704,0.064301,0.000000
1542,0,keep/sharp,0.200823,0.000000,0.035083,0.932006,0.832410,0.000000
1543,0,keep/sharp,0.343916,0.000000,0.400568,0.000000,0.599871,0.000000
1544,0,keep/sharp,0.406335,0.000000,0.343321,0.721830,0.000000,0.000000
1545,0,keep/sharp,0.436583,0.000000,0.605213,0.000000,0.032858,0.012265
1546,0,keep/sharp,0.445885,0.163531,2.687961,0.196908,1.139923,0.000000
1547,0,keep/sharp,0.498745,0.155319,1.318231,0.000000,0.339179,0.000000
1548,0,keep/sharp,0.511257,0.090159,1.492297,0.000000,0.322163,0.000000
1549,0,keep/sharp,0.608083,0.000000,0.279544,0.839270,0.400007,1.232478
1550,0,keep/sharp,0.513267,0.000000,0.715198,1.010154,1.018629,0.000000
1551,0,keep/sharp,0.482543,0.000000,1.088436,0.000000,0.128347,0.000000
1552,0,keep/sharp,0.509314,0.216823,2.366263,0.000000,0.257491,0.809389
1553,0,keep/sharp,0.483628,0.000000,1.158884,0.087304,0.168846,0.000000
1554,0,keep/sharp,0.418422,0.000000,0.433543,0.000000,0.484882,1.765938
1555,0,keep/sharp,0.406990,0.402911,1.707982,0.000000,0.322476,0.533460
1556,0,keep/sharp,0.307349,0.000000,0.450622,0.230744,0.068456,0.049055
1557,0,keep/sharp,0.280008,0.000000,0.079533,0.299884,0.159239,0.000000
1558,0,keep/sharp,0.331660,0.000000,0.463337,0.000000,0.708373,0.882967
1559,0,keep/sharp,0.330622,0.204548,0.235694,0.000000,0.299160,0.042921
1560,0,keep/sharp,0.397305,0.000000,0.561964,0.000000,0.099748,0.423089
1561,0,keep/sharp,0.386533,0.000000,1.260112,1.096200,0.088696,0.000000
1562,0,keep/sharp,0.412326,0.000000,1.687867,0.664823,0.324599,0.000000
1563,0,keep/sharp,0.442666,0.000000,1.657300,0.000000,0.183378,2.642775
1564,0,keep/sharp,0.507142,0.000000,0.060452,0.000000,0.129926,0.000000
1565,0,keep/sharp,0.456031,0.120541,1.237987,0.000000,0.278367,0.000000
1566,0,keep/sharp,0.357842,0.001998,1.005204,0.000000,0.413726,0.459879
1567,0,keep/sharp,0.281707,0.000000,1.311520,0.854045,0.105791,1.030129
1568,0,keep/sharp,0.290111,0.137929,0.670947,0.000000,0.294120,0.000000
1569,0,keep/sharp,0.287203,0.000000,0.015453,0.000000,0.136160,0.000000
1570,0,keep/sharp,0.270906,0.014114,0.012586,0.000000,1.056899,0.000000
1571,0,keep/sharp,0.252497,0.000000,0.231605,0.000000,0.019586,0.380166
1572,0,keep/sharp,0.313015,0.000000,1.313018,0.027382,0.000000,0.398562
1573,0,keep/sharp,0.312518,0.000000,0.865561,0.000000,0.000000,0.049053
1574,0,keep/sharp,0.302537,0.230560,1.168826,0.000000,0.543205,0.662226
1575,0,keep/sharp,0.335226,0.000000,1.733638,0.502486,0.242053,0.625436
1576,0,keep/sharp,0.412252,0.000000,0.053786,0.000000,0.000457,0.018396
