x_km,shell_mode,scenario,scenario_label,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,layer_count,layer_source_statuses,ocean_in_band_window,classification,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,surface_clutter_snr_margin_db,surface_clutter_apparent_depth_m,surface_roughness_index,attenuation_risk_0_100,false_layer_risk_0_100,surface_clutter_risk_0_100,material_ambiguity_risk_0_100,band_window_penalty_0_100,cross_band_support_0_100,ocean_confidence_score_0_100,confidence_band,v3_broad_outcome,v3_interpretation
-25.0,thin_3km_reason_mode,near_surface_brine,Near-surface brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,10.485894102177838,23.553407111436744,13.067513009258906,40.45421293829925,-999.0,,0.0,13.33,100.0,0.0,48.0,25.0,85.0,69.11,moderate,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,17.134601301407848,-999.0,-1016.134601301408,,-999.0,,0.0,0.0,0.0,0.0,55.0,0.0,85.0,98.15,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,4.591354187094448,-999.0,-1003.5913541870945,,-999.0,,0.0,43.64,0.0,0.0,55.0,0.0,85.0,76.21,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,22.74643728954578,-999.0,-1021.7464372895458,,-999.0,,0.0,0.0,0.0,0.0,55.0,25.0,85.0,86.9,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,12.60445965163445,17.3868215053293,4.782361853694852,2141.372507501032,-999.0,,0.0,8.02,100.0,0.0,92.0,0.0,30.0,23.04,low,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-7.105421256594199,0.194566826028724,7.299988082622923,2053.372507501032,-999.0,,0.0,100.0,100.0,0.0,92.0,0.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,11.049661845857134,18.349649928480066,7.299988082622928,2053.372507501032,-999.0,,0.0,15.79,100.0,0.0,92.0,25.0,30.0,8.87,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,briny_mushy_lens,Briny/mushy lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-12.97371612666697,16.858991220869164,29.832707347536136,634.2811565100699,-999.0,,0.0,100.0,100.0,0.0,71.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-73.14798713374576,9.23211395473964,82.3801010884854,634.2811565100699,-999.0,,0.0,100.0,100.0,0.0,71.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-54.99290403129444,27.38719705719097,82.38010108848542,634.2811565100699,-999.0,,0.0,100.0,100.0,0.0,71.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,complex_paper_calibrated,Complex dirty ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-26.83290204681096,12.320084549115792,39.15298659592675,40.45421293829925,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-108.9322513075524,5.32520737892156,114.25745868647395,40.45421293829925,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-90.77716820510108,23.480290481372894,114.25745868647395,40.45421293829925,-999.0,,0.0,100.0,100.0,0.0,100.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,rough_surface_clutter,Rough surface clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,19.24944135471292,-999.0,-1018.2494413547128,,-999.0,,0.0,0.0,0.0,0.0,32.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,rough_surface_clutter,Rough surface clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,10.05184772465641,-999.0,-1009.0518477246565,,0.5954721075233627,920.5378872550576,0.4083883657909203,13.58,0.0,39.17,32.0,0.0,85.0,91.35,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,rough_surface_clutter,Rough surface clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,0,none,True,clear ocean boundary,28.20693082710774,-999.0,-1027.2069308271075,,-4.404527892476637,920.5378872550576,0.4083883657909203,0.0,0.0,14.29,32.0,25.0,85.0,88.46,high,ocean_candidate,high-confidence ocean candidate
-25.0,thin_3km_reason_mode,complex_with_clutter,Complex + clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-26.83290204681096,12.320084549115792,39.15298659592675,40.45421293829925,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-25.0,thin_3km_reason_mode,complex_with_clutter,Complex + clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,surface clutter in shallow window,-108.9322513075524,5.32520737892156,114.25745868647395,40.45421293829925,1.759378950027486,920.5378872550576,0.4083883657909203,100.0,100.0,90.0,100.0,0.0,20.0,0.0,not_interpretable,surface_clutter,likely surface-clutter echo
-25.0,thin_3km_reason_mode,complex_with_clutter,Complex + clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2928.8573150071866,260.2713841318971,0.2733483228771832,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-90.77716820510108,23.480290481372894,114.25745868647395,40.45421293829925,-3.240621049972514,920.5378872550576,0.4083883657909203,100.0,100.0,14.29,100.0,25.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,clean_ice_control,Clean ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,19.238095419687752,-999.0,-1018.2380954196876,,-999.0,,0.0,0.0,0.0,0.0,5.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,clean_ice_control,Clean ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,10.020343734609876,-999.0,-1009.02034373461,,-999.0,,0.0,10.5,0.0,0.0,5.0,0.0,85.0,98.85,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,clean_ice_control,Clean ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,28.17542683706121,-999.0,-1027.1754268370612,,-999.0,,0.0,0.0,0.0,0.0,5.0,25.0,85.0,93.4,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,salt_layers_reason,Salt layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,19.237095419687755,3.1366832761856567,-16.100412143502098,1465.66576540884,-999.0,,0.0,0.0,0.0,0.0,27.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,salt_layers_reason,Salt layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,10.017761745712406,-6.756467311784308,-16.774229057496715,1465.66576540884,-999.0,,0.0,13.15,0.0,0.0,27.0,0.0,85.0,95.85,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,salt_layers_reason,Salt layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,28.17284484816374,11.398615790667026,-16.774229057496715,1465.66576540884,-999.0,,0.0,0.0,0.0,0.0,27.0,25.0,85.0,90.54,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,near_surface_brine,Near-surface brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,12.340176423896546,12.338542246465463,-0.0016341774310824,39.77457514062631,-999.0,,0.0,4.06,49.98,0.0,48.0,0.0,85.0,91.86,high,ambiguous,ambiguous ocean vs internal layer
-24.5,thin_3km_reason_mode,near_surface_brine,Near-surface brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-7.790006528181541,5.370656036771183,13.160662564952723,39.77457514062631,-999.0,,0.0,100.0,100.0,0.0,48.0,0.0,85.0,0.06,not_interpretable,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,near_surface_brine,Near-surface brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,10.36507657426979,23.52573913922252,13.160662564952728,39.77457514062631,-999.0,,0.0,13.93,100.0,0.0,48.0,25.0,85.0,68.75,moderate,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,17.121468809328594,-999.0,-1016.1214688093286,,-999.0,,0.0,0.0,0.0,0.0,55.0,0.0,85.0,98.15,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,4.555237326569552,-999.0,-1003.5552373265696,,-999.0,,0.0,43.82,0.0,0.0,55.0,0.0,85.0,76.11,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,warm_impure_ice,Warm impure ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2931.33153081768,276.49363528949897,0.4759904594013499,0,none,True,clear ocean boundary,22.71032042902088,-999.0,-1021.7103204290208,,-999.0,,0.0,0.0,0.0,0.0,55.0,25.0,85.0,86.9,high,ocean_candidate,high-confidence ocean candidate
-24.5,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,12.622464924343817,17.375608530039496,4.753143605695682,2145.764041684284,-999.0,,0.0,7.93,100.0,0.0,92.0,0.0,30.0,23.04,low,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2931.33153081768,276.49363528949897,0.4759904594013499,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-7.0611407541427855,0.157360601853599,7.218501355996384,2057.764041684284,-999.0,,0.0,100.0,100.0,0.0,92.0,0.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2931.33153081768,276.49363528949897,0.4759904594013499,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,11.093942348308545,18.312443704304933,7.218501355996388,2057.764041684284,-999.0,,0.0,15.57,100.0,0.0,92.0,25.0,30.0,9.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-24.5,thin_3km_reason_mode,briny_mushy_lens,Briny/mushy lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2931.33153081768,276.49363528949897,0.4759904594013499,1,Directly paper anchored epsilon; high-loss bracket modeled,True,weak/no deep detection,-13.08723737394955,16.859597658588406,29.946835032537955,631.0860794143533,-999.0,,0.0,100.0,100.0,0.0,71.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
